no;dyads;dY;dX;dyad1;dyad2
577;Jun-98;0.898505926;0.31928669;6;98
578;Jun-99;1.66118149;1.544373671;6;99
579;6-100;0.395743404;0.806158734;6;100
580;07-Agust;4.766566061;0.629460476;7;8
581;07-Sep;3.069297187;0.715182368;7;9
582;07-Okt;1.062258512;0.119982875;7;10
583;07-Nop;0.809409446;0.488768074;7;11
584;07-Des;0.836882654;1.086677242;7;12
585;Jul-13;0.178660979;0.382160371;7;13
586;Jul-14;3.081517881;0.448528459;7;14
587;Jul-15;3.037161501;0.50854905;7;15
588;Jul-16;3.892200998;1.46543714;7;16
589;Jul-17;1.421966207;1.336775692;7;17
590;Jul-18;4.094037634;1.323781479;7;18
591;Jul-19;2.678768439;2.107592162;7;19
592;Jul-20;3.808313737;1.635311555;7;20
593;Jul-21;-0.453643266;0.033598974;7;21
594;Jul-22;1.32408119;0.29045745;7;22
595;Jul-23;3.572101029;1.328068559;7;23
596;Jul-24;3.968914137;0.025379599;7;24
597;Jul-25;-0.364806437;0.717912887;7;25
598;Jul-26;2.502339943;1.254945402;7;26
599;Jul-27;3.253146455;2.39590539;7;27
600;Jul-28;2.819152011;0.070928227;7;28
601;Jul-29;4.114829489;0.423439614;7;29
602;Jul-30;4.450049121;2.856485189;7;30
603;Jul-31;5.440624751;1.36067048;7;31
604;Jul-32;-1.532138518;0.105432552;7;32
605;Jul-33;2.385791636;1.400988205;7;33
606;Jul-34;0.548874536;1.227577398;7;34
607;Jul-35;2.712595544;0.322708195;7;35
608;Jul-36;1.827656739;0.736451583;7;36
609;Jul-37;4.354979494;0.124915794;7;37
610;Jul-38;6.18550602;0.96774143;7;38
611;Jul-39;4.952856792;0.812717977;7;39
612;Jul-40;3.841491837;2.064033498;7;40
613;Jul-41;4.25648842;2.062538828;7;41
614;Jul-42;2.994512247;0.456085318;7;42
615;Jul-43;2.80501889;0.459296747;7;43
616;Jul-44;1.987358684;0.822672858;7;44
617;Jul-45;0.455272771;0.602884778;7;45
618;Jul-46;-2.05999337;0.000122315;7;46
619;Jul-47;4.090687458;1.053506361;7;47
620;Jul-48;2.620406099;0.354024036;7;48
621;Jul-49;4.871729839;0.372670018;7;49
622;Jul-50;2.194374048;0.914806991;7;50
623;Jul-51;0.301609076;0.051777922;7;51
624;Jul-52;5.634848465;2.156246657;7;52
625;Jul-53;1.026212512;0.106487594;7;53
626;Jul-54;2.883751098;1.783177165;7;54
627;Jul-55;3.586581073;2.81796585;7;55
628;Jul-56;1.965193828;0.479097651;7;56
629;Jul-57;4.458650564;1.188223679;7;57
630;Jul-58;3.471111476;1.183129027;7;58
631;Jul-59;3.013600517;0.858602108;7;59
632;Jul-60;2.875755418;0.106836394;7;60
633;Jul-61;2.891946829;1.776767325;7;61
634;Jul-62;1.937861956;0.859350691;7;62
635;Jul-63;4.150897828;1.934345646;7;63
636;Jul-64;3.159703582;0.719675282;7;64
637;Jul-65;2.49662855;1.178365969;7;65
638;Jul-66;2.331901645;0.577123656;7;66
639;Jul-67;1.887847431;0.021796283;7;67
640;Jul-68;4.696093193;1.671986655;7;68
641;Jul-69;3.233368363;1.435065523;7;69
642;Jul-70;0.982857521;1.376518578;7;70
643;Jul-71;2.641780327;0.905486043;7;71
644;Jul-72;2.164840688;0.12501676;7;72
645;Jul-73;2.441036664;0.694356845;7;73
646;Jul-74;4.07714963;1.561241351;7;74
647;Jul-75;-0.118734795;0.366153613;7;75
648;Jul-76;1.379665591;1.153019773;7;76
649;Jul-77;5.014810593;1.105222261;7;77
650;Jul-78;3.090849526;0.553972541;7;78
651;Jul-79;2.2516216;0.377869422;7;79
652;Jul-80;0.081181584;0.17362005;7;80
653;Jul-81;0.98654616;0.588528807;7;81
654;Jul-82;3.00561491;3.031981904;7;82
655;Jul-83;3.938514694;1.913721661;7;83
656;Jul-84;4.069092019;2.635260242;7;84
657;Jul-85;2.062013336;0.458054882;7;85
658;Jul-86;3.392187492;1.235780898;7;86
659;Jul-87;1.568459674;0.334957353;7;87
660;Jul-88;3.643356485;1.469798803;7;88
661;Jul-89;-1.09136343;0.0401239;7;89
662;Jul-90;4.560615547;1.584550716;7;90
663;Jul-91;3.396924131;2.03209121;7;91
664;Jul-92;5.028043444;1.558536741;7;92
665;Jul-93;3.942377051;0.794651699;7;93
666;Jul-94;3.562643257;1.300844806;7;94
667;Jul-95;2.839675245;0.562286065;7;95
668;Jul-96;3.489817047;0.044180937;7;96
669;Jul-97;2.271905483;0.684862404;7;97
670;Jul-98;2.86939324;0.446581746;7;98
671;Jul-99;3.801669052;1.671668727;7;99
672;7-100;1.935356171;0.93345379;7;100
673;08-Sep;2.272969431;0.085721892;8;9
674;08-Okt;2.563944985;0.509477601;8;10
675;08-Nop;4.875696713;1.11822855;8;11
676;08-Des;2.415076908;0.457216766;8;12
677;Agust-13;0.273626247;1.011620847;8;13
678;Agust-14;2.041118571;1.077988935;8;14
679;Agust-15;1.562770265;0.120911426;8;15
680;Agust-16;2.100866968;0.835976664;8;16
681;Agust-17;2.593813492;1.966236168;8;17
682;Agust-18;3.54636737;0.694321003;8;18
683;Agust-19;0.261338805;1.478131686;8;19
684;Agust-20;0.501393614;1.005851079;8;20
685;Agust-21;1.501448395;0.66305945;8;21
686;Agust-22;1.537683936;0.339003027;8;22
687;Agust-23;2.308732304;0.698608083;8;23
688;Agust-24;4.352023071;0.654840075;8;24
689;Agust-25;0.433016067;0.088452411;8;25
690;Agust-26;2.386551079;0.625484926;8;26
691;Agust-27;1.786341192;1.766444914;8;27
692;Agust-28;2.23079207;0.700388703;8;28
693;Agust-29;2.705577714;1.05290009;8;29
694;Agust-30;4.902643992;3.485945665;8;30
695;Agust-31;3.497553307;0.731210004;8;31
696;Agust-32;-0.237738727;0.524027925;8;32
697;Agust-33;1.671984678;0.771527729;8;33
698;Agust-34;1.590651795;0.598116921;8;34
699;Agust-35;3.723674149;0.952168671;8;35
700;Agust-36;2.778630885;1.365912059;8;36
701;Agust-37;4.169285604;0.504544682;8;37
702;Agust-38;1.719805371;0.338280954;8;38
703;Agust-39;2.388015791;0.183257501;8;39
704;Agust-40;1.932579837;1.434573022;8;40
705;Agust-41;3.842779874;1.433078352;8;41
706;Agust-42;1.452734305;0.173375158;8;42
707;Agust-43;3.099001532;0.170163729;8;43
708;Agust-44;0.730883813;0.193212382;8;44
709;Agust-45;-0.329879605;0.026575698;8;45
710;Agust-46;-0.37358086;0.629338161;8;46
711;Agust-47;3.432006474;0.424045885;8;47
712;Agust-48;2.53246501;0.27543644;8;48
713;Agust-49;3.597319439;0.256790458;8;49
714;Agust-50;1.350772957;1.544267467;8;50
715;Agust-51;1.208793334;0.577682554;8;51
716;Agust-52;3.336605763;2.785707133;8;52
717;Agust-53;2.183575627;0.73594807;8;53
718;Agust-54;3.250860035;1.153716689;8;54
719;Agust-55;4.887591308;2.188505373;8;55
720;Agust-56;3.79999545;0.150362825;8;56
721;Agust-57;3.093228132;0.558763203;8;57
722;Agust-58;3.23924352;0.553668551;8;58
723;Agust-59;0.378567551;0.229141632;8;59
724;Agust-60;2.691910268;0.522624082;8;60
725;Agust-61;4.139583141;2.406227801;8;61
726;Agust-62;0.700834103;0.229890215;8;62
727;Agust-63;2.015457569;1.30488517;8;63
728;Agust-64;1.181532712;0.090214806;8;64
729;Agust-65;4.014747019;0.548905493;8;65
730;Agust-66;1.77167782;0.052336821;8;66
731;Agust-67;0.437270363;0.607664193;8;67
732;Agust-68;1.269715564;1.042526179;8;68
733;Agust-69;1.087311807;0.805605047;8;69
734;Agust-70;1.382742383;0.747058102;8;70
735;Agust-71;3.005069551;0.276025567;8;71
736;Agust-72;3.032917659;0.504443716;8;72
737;Agust-73;2.508047164;1.323817321;8;73
738;Agust-74;0.641232378;0.931780875;8;74
739;Agust-75;0.137301052;0.995614089;8;75
740;Agust-76;0.814885731;0.523559297;8;76
741;Agust-77;3.238760092;0.475761785;8;77
742;Agust-78;0.587534188;0.075487935;8;78
743;Agust-79;0.970339768;0.251591054;8;79
744;Agust-80;-0.434280199;0.455840426;8;80
745;Agust-81;1.43617437;0.040931669;8;81
746;Agust-82;1.126472199;2.402521428;8;82
747;Agust-83;0.587216268;1.284261185;8;83
748;Agust-84;2.235875982;2.005799766;8;84
749;Agust-85;2.610021324;0.171405594;8;85
750;Agust-86;1.957390895;0.606320422;8;86
751;Agust-87;1.821410207;0.964417829;8;87
752;Agust-88;3.428948496;2.099259279;8;88
753;Agust-89;1.631144229;0.589336576;8;89
754;Agust-90;3.536316961;0.95509024;8;90
755;Agust-91;2.43908313;1.402630734;8;91
756;Agust-92;2.801311573;2.187997217;8;92
757;Agust-93;2.883267329;0.165191223;8;93
758;Agust-94;3.450962012;0.67138433;8;94
759;Agust-95;1.927168301;1.191746541;8;95
760;Agust-96;4.020312016;0.58527954;8;96
761;Agust-97;-1.074717411;0.055401928;8;97
762;Agust-98;3.194560868;0.18287873;8;98
763;Agust-99;2.241382784;1.042208251;8;99
764;8-100;2.070190291;0.303993314;8;100
765;09-Okt;-1.390900384;0.595199493;9;10
766;09-Nop;-0.969750909;1.203950442;9;11
767;09-Des;-0.089197879;0.371494874;9;12
768;Sep-13;-1.984042706;1.097342739;9;13
769;Sep-14;1.384796836;1.163710827;9;14
770;Sep-15;0.992492342;0.206633318;9;15
771;Sep-16;-0.227814812;0.750254772;9;16
772;Sep-17;1.394592404;2.05195806;9;17
773;Sep-18;-0.577909834;0.608599111;9;18
774;Sep-19;0.895086284;1.392409794;9;19
775;Sep-20;-0.556560067;0.920129187;9;20
776;Sep-21;0.211803757;0.748781342;9;21
777;Sep-22;-2.086760598;0.424724919;9;22
778;Sep-23;1.930246193;0.612886191;9;23
779;Sep-24;0.712552935;0.740561967;9;24
780;Sep-25;-1.946809401;0.002730519;9;25
781;Sep-26;-1.675125919;0.539763034;9;26
782;Sep-27;-0.632098881;1.680723022;9;27
783;Sep-28;1.63199378;0.786110595;9;28
784;Sep-29;-0.744147985;1.138621982;9;29
785;Sep-30;3.660149919;3.571667557;9;30
786;Sep-31;2.376559319;0.645488112;9;31
787;Sep-32;-2.816476649;0.609749816;9;32
788;Sep-33;0.045655633;0.685805837;9;33
789;Sep-34;-0.589271179;0.51239503;9;34
790;Sep-35;0.18221847;1.037890563;9;35
791;Sep-36;0.943456322;1.451633951;9;36
792;Sep-37;1.618627694;0.590266574;9;37
793;Sep-38;-0.046673538;0.252559062;9;38
794;Sep-39;0.287962903;0.097535609;9;39
795;Sep-40;0.371216828;1.34885113;9;40
796;Sep-41;3.264671897;1.34735646;9;41
797;Sep-42;-0.422702793;0.25909705;9;42
798;Sep-43;-1.614825877;0.255885621;9;43
799;Sep-44;-1.25654881;0.10749049;9;44
800;Sep-45;-1.223314748;0.11229759;9;45
801;Sep-46;-1.825791565;0.715060053;9;46
802;Sep-47;0.833333961;0.338323993;9;47
803;Sep-48;-1.480000633;0.361158332;9;48
804;Sep-49;1.558616693;0.34251235;9;49
805;Sep-50;0.28647134;1.629989359;9;50
806;Sep-51;-1.68246591;0.663404446;9;51
807;Sep-52;1.865368276;2.871429025;9;52
808;Sep-53;0.454485593;0.821669962;9;53
809;Sep-54;1.685324705;1.067994797;9;54
810;Sep-55;2.699731797;2.102783482;9;55
811;Sep-56;0.863007229;0.236084717;9;56
812;Sep-57;-0.869557452;0.473041311;9;57
813;Sep-58;1.380136104;0.467946659;9;58
814;Sep-59;0.292892855;0.14341974;9;59
815;Sep-60;0.2381834;0.608345974;9;60
816;Sep-61;2.091764943;2.491949693;9;61
817;Sep-62;-0.82713636;0.144168323;9;62
818;Sep-63;-0.664101253;1.219163278;9;63
819;Sep-64;-1.810566525;0.004492914;9;64
820;Sep-65;-0.805535113;0.463183601;9;65
821;Sep-66;-0.02341694;0.138058712;9;66
822;Sep-67;-0.86654419;0.693386085;9;67
823;Sep-68;0.804681513;0.956804287;9;68
824;Sep-69;-0.63988944;0.719883155;9;69
825;Sep-70;-0.123909347;0.66133621;9;70
826;Sep-71;0.796646579;0.190303675;9;71
827;Sep-72;-1.087058391;0.590165608;9;72
828;Sep-73;0.589195179;1.409539213;9;73
829;Sep-74;1.633482997;0.846058983;9;74
830;Sep-75;-2.023565569;1.081335981;9;75
831;Sep-76;0.353494207;0.437837405;9;76
832;Sep-77;1.59559024;0.390039893;9;77
833;Sep-78;-0.698029372;0.161209827;9;78
834;Sep-79;1.644825694;0.337312946;9;79
835;Sep-80;-1.060168318;0.541562318;9;80
836;Sep-81;-0.490469978;0.126653561;9;81
837;Sep-82;-0.330590874;2.316799536;9;82
838;Sep-83;2.913442248;1.198539293;9;83
839;Sep-84;0.764468565;1.920077874;9;84
840;Sep-85;0.231291508;0.257127486;9;85
841;Sep-86;-0.250761476;0.52059853;9;86
842;Sep-87;-1.331875656;1.050139721;9;87
843;Sep-88;0.791613463;2.184981171;9;88
844;Sep-89;-1.225838671;0.675058468;9;89
845;Sep-90;0.620537427;0.869368348;9;90
846;Sep-91;1.947420421;1.316908842;9;91
847;Sep-92;2.92721571;2.273719109;9;92
848;Sep-93;1.65255205;0.079469331;9;93
849;Sep-94;-1.790988405;0.585662438;9;94
850;Sep-95;1.522011635;1.277468433;9;95
851;Sep-96;0.827721068;0.671001431;9;96
852;Sep-97;-0.983131766;0.030319964;9;97
853;Sep-98;-0.009778316;0.268600622;9;98
854;Sep-99;2.097512264;0.956486359;9;99
855;9-100;-0.764976508;0.218271422;9;100
856;10-Nop;-0.922265241;0.608750949;10;11
857;10-Des;0.48209342;0.966694367;10;12
858;Okt-13;-1.337682386;0.502143247;10;13
859;Okt-14;1.106973176;0.568511334;10;14
860;Okt-15;2.260294785;0.388566174;10;15
861;Okt-16;1.87377354;1.345454265;10;16
862;Okt-17;1.47974969;1.456758567;10;17
863;Okt-18;-0.62033854;1.203798604;10;18
864;Okt-19;1.837041713;1.987609287;10;19
865;Okt-20;0.783356599;1.51532868;10;20
866;Okt-21;0.034397873;0.153581849;10;21
867;Okt-22;1.46235334;0.170474574;10;22
868;Okt-23;1.960601486;1.208085684;10;23
869;Okt-24;0.613772946;0.145362474;10;24
870;Okt-25;-0.172798028;0.597930012;10;25
871;Okt-26;-0.172491961;1.134962527;10;26
872;Okt-27;1.133940408;2.275922515;10;27
873;Okt-28;0.120671854;0.190911102;10;28
874;Okt-29;-0.058842396;0.543422489;10;29
875;Okt-30;2.762196273;2.976468064;10;30
876;Okt-31;3.267252342;1.240687605;10;31
877;Okt-32;-1.316326735;0.014550324;10;32
878;Okt-33;0.29239338;1.28100533;10;33
879;Okt-34;2.239179627;1.107594522;10;34
880;Okt-35;1.136926577;0.44269107;10;35
881;Okt-36;0.595337767;0.856434458;10;36
882;Okt-37;1.895146558;0.004932919;10;37
883;Okt-38;0.124994108;0.847758555;10;38
884;Okt-39;1.927258971;0.692735102;10;39
885;Okt-40;2.152863823;1.944050623;10;40
886;Okt-41;4.324872206;1.942555953;10;41
887;Okt-42;-1.6790488;0.336102443;10;42
888;Okt-43;0.575319734;0.339313872;10;43
889;Okt-44;-0.861380564;0.702689983;10;44
890;Okt-45;-1.479888885;0.482901903;10;45
891;Okt-46;-2.808911117;0.11986056;10;46
892;Okt-47;1.81563013;0.933523486;10;47
893;Okt-48;-0.896024424;0.234041161;10;48
894;Okt-49;-0.013450526;0.252687143;10;49
895;Okt-50;-0.994469115;1.034789866;10;50
896;Okt-51;-3.093462622;0.068204953;10;51
897;Okt-52;2.162621824;2.276229532;10;52
898;Okt-53;-1.086890091;0.226470469;10;53
899;Okt-54;2.23457232;1.66319429;10;54
900;Okt-55;2.647773344;2.697982974;10;55
901;Okt-56;1.387886392;0.359114776;10;56
902;Okt-57;2.165396338;1.068240804;10;57
903;Okt-58;2.16721603;1.063146152;10;58
904;Okt-59;-0.405003255;0.738619233;10;59
905;Okt-60;1.081314636;0.013146481;10;60
906;Okt-61;1.857244834;1.8967502;10;61
907;Okt-62;-0.202545258;0.739367816;10;62
908;Okt-63;-0.696573629;1.814362771;10;63
909;Okt-64;0.923374867;0.599692407;10;64
910;Okt-65;0.7588086;1.058383094;10;65
911;Okt-66;1.055193436;0.45714078;10;66
912;Okt-67;-0.922043975;0.098186592;10;67
913;Okt-68;0.423307119;1.55200378;10;68
914;Okt-69;0.380848538;1.315082648;10;69
915;Okt-70;1.548983609;1.256535703;10;70
916;Okt-71;3.187695806;0.785503167;10;71
917;Okt-72;-0.587482772;0.005033885;10;72
918;Okt-73;2.645301379;0.81433972;10;73
919;Okt-74;0.594985351;1.441258476;10;74
920;Okt-75;-1.563590542;0.486136488;10;75
921;Okt-76;-0.558562055;1.033036897;10;76
922;Okt-77;1.99655455;0.985239386;10;77
923;Okt-78;-1.069276281;0.433989666;10;78
924;Okt-79;-0.598594119;0.257886546;10;79
925;Okt-80;0.265414081;0.053637175;10;80
926;Okt-81;0.307454697;0.468545932;10;81
927;Okt-82;1.189241009;2.911999029;10;82
928;Okt-83;2.675167635;1.793738786;10;83
929;Okt-84;2.599565807;2.515277367;10;84
930;Okt-85;-0.279023061;0.338072007;10;85
931;Okt-86;0.483613104;1.115798023;10;86
932;Okt-87;-2.10029657;0.454940228;10;87
933;Okt-88;1.297843991;1.589781678;10;88
934;Okt-89;-1.762822796;0.079858975;10;89
935;Okt-90;3.546642213;1.464567841;10;90
936;Okt-91;-0.286290417;1.912108335;10;91
937;Okt-92;1.273778947;1.678519616;10;92
938;Okt-93;2.049749817;0.674668824;10;93
939;Okt-94;0.509640891;1.180861931;10;94
940;Okt-95;0.927325364;0.68226894;10;95
941;Okt-96;1.658518129;0.075801939;10;96
942;Okt-97;-0.329903992;0.564879529;10;97
943;Okt-98;1.815660489;0.326598871;10;98
944;Okt-99;0.57809505;1.551685852;10;99
945;10-100;-0.358847009;0.813470915;10;100
946;11-Des;2.74490487;1.575445316;11;12
947;Nop-13;-3.686363015;0.106607702;11;13
948;Nop-14;0.684385489;0.040239615;11;14
949;Nop-15;1.862362734;0.997317123;11;15
950;Nop-16;1.225493386;1.954205214;11;16
951;Nop-17;-2.023128713;0.848007618;11;17
952;Nop-18;0.917809716;1.812549553;11;18
953;Nop-19;1.495617867;2.596360236;11;19
954;Nop-20;0.374068755;2.124079629;11;20
955;Nop-21;-0.454439665;0.4551691;11;21
956;Nop-22;0.5092611;0.779225523;11;22
957;Nop-23;1.852059831;1.816836633;11;23
958;Nop-24;1.214528125;0.463388475;11;24
959;Nop-25;-0.555419623;1.206680961;11;25
960;Nop-26;1.462009629;1.743713476;11;26
961;Nop-27;0.922188251;2.884673464;11;27
962;Nop-28;0.628865842;0.417839847;11;28
963;Nop-29;-0.279262537;0.06532846;11;29
964;Nop-30;1.150673196;2.367717115;11;30
965;Nop-31;4.067503914;1.849438554;11;31
966;Nop-32;-3.227205323;0.594200625;11;32
967;Nop-33;0.663480559;1.889756279;11;33
968;Nop-34;-0.793965639;1.716345471;11;34
969;Nop-35;1.441614133;0.166059879;11;35
970;Nop-36;0.684304425;0.247683509;11;36
971;Nop-37;0.747873974;0.613683868;11;37
972;Nop-38;1.320853593;1.456509504;11;38
973;Nop-39;1.37097205;1.301486051;11;39
974;Nop-40;-0.436528587;2.552801572;11;40
975;Nop-41;3.881287302;2.551306902;11;41
976;Nop-42;-1.744204464;0.944853392;11;42
977;Nop-43;0.940203659;0.948064821;11;43
978;Nop-44;1.637598858;1.311440932;11;44
979;Nop-45;-0.453579651;1.091652852;11;45
980;Nop-46;-2.114724246;0.488890389;11;46
981;Nop-47;2.262030039;1.542274435;11;47
982;Nop-48;-1.578002162;0.84279211;11;48
983;Nop-49;1.023081195;0.861438092;11;49
984;Nop-50;-0.84154735;0.426038917;11;50
985;Nop-51;-2.94792431;0.540545996;11;51
986;Nop-52;1.653361123;1.667478583;11;52
987;Nop-53;-0.914621078;0.38228048;11;53
988;Nop-54;1.555366033;2.271945239;11;54
989;Nop-55;1.242037262;3.306733923;11;55
990;Nop-56;2.863720995;0.967865725;11;56
991;Nop-57;-0.323935198;1.676991753;11;57
992;Nop-58;1.824106518;1.671897101;11;58
993;Nop-59;-0.040089547;1.347370182;11;59
994;Nop-60;-1.28431445;0.595604468;11;60
995;Nop-61;2.008839124;1.287999251;11;61
996;Nop-62;1.414440035;1.348118765;11;62
997;Nop-63;0.543941751;2.42311372;11;63
998;Nop-64;0.999845878;1.208443356;11;64
999;Nop-65;1.443193197;1.667134043;11;65
1000;Nop-66;1.400839196;1.065891729;11;66
1001;Nop-67;0.201731309;0.510564357;11;67
1002;Nop-68;2.026040845;2.160754729;11;68
1003;Nop-69;0.713159549;1.923833597;11;69
1004;Nop-70;-0.199419351;1.865286652;11;70
1005;Nop-71;2.481536583;1.394254116;11;71
1006;Nop-72;-2.492922799;0.613784834;11;72
1007;Nop-73;0.18105188;0.205588771;11;73
1008;Nop-74;0.726846644;2.050009425;11;74
1009;Nop-75;-1.38972512;0.122614461;11;75
1010;Nop-76;-0.231430675;1.641787847;11;76
1011;Nop-77;3.075302395;1.593990335;11;77
1012;Nop-78;1.070915515;1.042740615;11;78
1013;Nop-79;-0.949928851;0.866637496;11;79
1014;Nop-80;-0.350415898;0.662388124;11;80
1015;Nop-81;-0.35649839;1.077296881;11;81
1016;Nop-82;1.655546181;3.520749978;11;82
1017;Nop-83;1.287395836;2.402489735;11;83
1018;Nop-84;0.795756004;3.124028316;11;84
1019;Nop-85;1.340594237;0.946822956;11;85
1020;Nop-86;0.262495092;1.724548972;11;86
1021;Nop-87;-1.249518664;0.153810721;11;87
1022;Nop-88;-1.102610305;0.981030729;11;88
1023;Nop-89;-0.599492153;0.528891974;11;89
1024;Nop-90;2.575945366;2.07331879;11;90
1025;Nop-91;3.894411455;2.520859284;11;91
1026;Nop-92;0.702970998;1.069768667;11;92
1027;Nop-93;1.885709326;1.283419773;11;93
1028;Nop-94;0.758412105;1.78961288;11;94
1029;Nop-95;0.081515424;0.073517991;11;95
1030;Nop-96;3.09951814;0.53294901;11;96
1031;Nop-97;-1.603695701;1.173630478;11;97
1032;Nop-98;-1.71371602;0.93534982;11;98
1033;Nop-99;1.552774402;2.160436801;11;99
1034;11-100;0.071769116;1.422221864;11;100
1035;Des-13;0.836652185;1.468837614;12;13
1036;Des-14;2.558879999;1.535205701;12;14
1037;Des-15;3.345481294;0.578128193;12;15
1038;Des-16;2.519876997;0.378759898;12;16
1039;Des-17;3.168840316;2.423452934;12;17
1040;Des-18;0.199126709;0.237104237;12;18
1041;Des-19;0.400976262;1.02091492;12;19
1042;Des-20;-0.76037443;0.548634313;12;20
1043;Des-21;0.236143121;1.120276216;12;21
1044;Des-22;1.0221759;0.796219793;12;22
1045;Des-23;2.056018377;0.241391317;12;23
1046;Des-24;0.777826891;1.112056841;12;24
1047;Des-25;-1.530767153;0.368764355;12;25
1048;Des-26;1.253574593;0.16826816;12;26
1049;Des-27;0.138771083;1.309228148;12;27
1050;Des-28;3.65387614;1.157605469;12;28
1051;Des-29;1.697942839;1.510116856;12;29
1052;Des-30;4.722520894;3.943162431;12;30
1053;Des-31;2.353321771;0.273993238;12;31
1054;Des-32;-2.39717083;0.981244691;12;32
1055;Des-33;-0.79429338;0.314310963;12;33
1056;Des-34;-0.994209823;0.140900155;12;34
1057;Des-35;0.782845018;1.409385437;12;35
1058;Des-36;2.652738061;1.823128825;12;36
1059;Des-37;3.850090664;0.961761448;12;37
1060;Des-38;-0.07754673;0.118935813;12;38
1061;Des-39;2.072626878;0.273959265;12;39
1062;Des-40;-1.895167105;0.977356256;12;40
1063;Des-41;2.067993063;0.975861586;12;41
1064;Des-42;1.266270665;0.630591924;12;42
1065;Des-43;1.71906447;0.627380495;12;43
1066;Des-44;0.776246532;0.264004384;12;44
1067;Des-45;0.903055684;0.483792464;12;45
1068;Des-46;-1.687881223;1.086554927;12;46
1069;Des-47;0.811192856;0.033170881;12;47
1070;Des-48;2.74870254;0.732653206;12;48
1071;Des-49;2.670702352;0.714007224;12;49
1072;Des-50;-0.04255962;2.001484233;12;50
1073;Des-51;1.94775747;1.03489932;12;51
1074;Des-52;3.233951431;3.242923899;12;52
1075;Des-53;0.208945106;1.193164836;12;53
1076;Des-54;2.203016556;0.696499923;12;54
1077;Des-55;3.369537598;1.731288607;12;55
1078;Des-56;0.695204009;0.607579591;12;56
1079;Des-57;0.710420278;0.101546436;12;57
1080;Des-58;0.131163247;0.096451785;12;58
1081;Des-59;0.174720309;0.228075134;12;59
1082;Des-60;0.759796403;0.979840849;12;60
1083;Des-61;3.198451442;2.863444567;12;61
1084;Des-62;1.237602899;0.227326551;12;62
1085;Des-63;-0.310789452;0.847668404;12;63
1086;Des-64;1.665109456;0.36700196;12;64
1087;Des-65;2.196663396;0.091688727;12;65
1088;Des-66;0.578404017;0.509553587;12;66
